"","male","male_p","age","subject","top_1","top_2","bottom_1","bottom_2","d"
"664",0,1,36,27,120,80,100,100,1
"665",0,1,36,27,100,140,100,60,0
"666",0,1,36,27,160,0,100,100,1
"667",0,1,36,27,120,0,140,140,1
"668",0,1,36,27,120,120,140,40,0
"669",0,1,36,27,140,140,120,80,0
"670",0,1,36,27,80,80,140,40,0
"671",0,1,36,27,120,120,140,80,0
"672",0,1,36,27,100,20,100,100,1
"673",0,1,36,27,120,0,140,100,1
"674",0,1,36,27,160,80,140,160,1
"675",0,1,36,27,200,0,180,20,1
"676",0,0,29,28,140,140,120,180,0
"677",0,0,29,28,140,0,120,140,1
"678",0,0,29,28,140,120,80,80,0
"679",0,0,29,28,140,100,100,40,0
"680",0,0,29,28,100,140,100,200,0
"681",0,0,29,28,80,0,140,100,1
"682",0,0,29,28,160,40,120,80,1
"683",0,0,29,28,120,40,140,100,1
"684",0,0,29,28,140,160,160,120,1
"685",0,0,29,28,100,100,200,0,0
"686",0,0,29,28,100,200,100,100,1
"687",0,0,29,28,80,40,140,100,1
"688",0,0,29,28,140,20,120,100,1
"689",0,0,29,28,120,80,100,100,1
"690",0,0,29,28,100,140,100,60,0
"691",0,0,29,28,160,0,100,100,1
"692",0,0,29,28,120,0,140,140,1
"693",0,0,29,28,120,120,140,40,0
"694",0,0,29,28,140,140,120,80,0
"695",0,0,29,28,80,80,140,40,0
"696",0,0,29,28,120,120,140,80,0
"697",0,0,29,28,100,20,100,100,1
"698",0,0,29,28,120,0,140,100,1
"699",0,0,29,28,160,80,140,160,1
"700",0,0,29,28,200,0,180,20,0
"701",0,1,45,29,140,140,120,180,0
"702",0,1,45,29,140,0,120,140,1
"703",0,1,45,29,140,120,80,80,0
"704",0,1,45,29,140,100,100,40,0
"705",0,1,45,29,100,140,100,200,1
"706",0,1,45,29,80,0,140,100,1
"707",0,1,45,29,160,40,120,80,1
"708",0,1,45,29,120,40,140,100,1
"709",0,1,45,29,140,160,160,120,0
"710",0,1,45,29,100,100,200,0,0
"711",0,1,45,29,100,200,100,100,0
"712",0,1,45,29,80,40,140,100,1
"713",0,1,45,29,140,20,120,100,1
"714",0,1,45,29,120,80,100,100,1
"715",0,1,45,29,100,140,100,60,0
"716",0,1,45,29,160,0,100,100,1
"717",0,1,45,29,120,0,140,140,1
"718",0,1,45,29,120,120,140,40,0
"719",0,1,45,29,140,140,120,80,0
"720",0,1,45,29,80,80,140,40,0
"721",0,1,45,29,120,120,140,80,0
"722",0,1,45,29,100,20,100,100,1
"723",0,1,45,29,120,0,140,100,1
"724",0,1,45,29,160,80,140,160,1
"725",0,1,45,29,200,0,180,20,1
"726",0,1,34,30,140,140,120,180,0
"727",0,1,34,30,140,0,120,140,1
"728",0,1,34,30,140,120,80,80,0
"729",0,1,34,30,140,100,100,40,0
"730",0,1,34,30,100,140,100,200,1
"731",0,1,34,30,80,0,140,100,1
"732",0,1,34,30,160,40,120,80,1
"733",0,1,34,30,120,40,140,100,1
"734",0,1,34,30,140,160,160,120,0
"735",0,1,34,30,100,100,200,0,0
"736",0,1,34,30,100,200,100,100,1
"737",0,1,34,30,80,40,140,100,1
"738",0,1,34,30,140,20,120,100,1
"739",0,1,34,30,120,80,100,100,1
"740",0,1,34,30,100,140,100,60,0
"741",0,1,34,30,160,0,100,100,1
"742",0,1,34,30,120,0,140,140,1
"743",0,1,34,30,120,120,140,40,0
"744",0,1,34,30,140,140,120,80,0
"745",0,1,34,30,80,80,140,40,0
"746",0,1,34,30,120,120,140,80,0
"747",0,1,34,30,100,20,100,100,1
"748",0,1,34,30,120,0,140,100,1
"749",0,1,34,30,160,80,140,160,1
"750",0,1,34,30,200,0,180,20,1
"751",0,0,41,31,140,140,120,180,0
"752",0,0,41,31,140,0,120,140,1
"753",0,0,41,31,140,120,80,80,0
"754",0,0,41,31,140,100,100,40,0
"755",0,0,41,31,100,140,100,200,0
"756",0,0,41,31,80,0,140,100,1
"757",0,0,41,31,160,40,120,80,1
"758",0,0,41,31,120,40,140,100,1
"759",0,0,41,31,140,160,160,120,0
"760",0,0,41,31,100,100,200,0,0
"761",0,0,41,31,100,200,100,100,1
"762",0,0,41,31,80,40,140,100,1
"763",0,0,41,31,140,20,120,100,1
"764",0,0,41,31,120,80,100,100,1
"765",0,0,41,31,100,140,100,60,0
"766",0,0,41,31,160,0,100,100,1
"767",0,0,41,31,120,0,140,140,1
"768",0,0,41,31,120,120,140,40,0
"769",0,0,41,31,140,140,120,80,0
"770",0,0,41,31,80,80,140,40,0
"771",0,0,41,31,120,120,140,80,0
"772",0,0,41,31,100,20,100,100,1
"773",0,0,41,31,120,0,140,100,1
"774",0,0,41,31,160,80,140,160,1
"775",0,0,41,31,200,0,180,20,1
"776",0,0,40,32,140,140,120,180,0
"777",0,0,40,32,140,0,120,140,1
"778",0,0,40,32,140,120,80,80,0
"779",0,0,40,32,140,100,100,40,0
"780",0,0,40,32,100,140,100,200,0
"781",0,0,40,32,80,0,140,100,1
"782",0,0,40,32,160,40,120,80,1
"783",0,0,40,32,120,40,140,100,1
"784",0,0,40,32,140,160,160,120,0
"785",0,0,40,32,100,100,200,0,0
"786",0,0,40,32,100,200,100,100,1
"787",0,0,40,32,80,40,140,100,1
"788",0,0,40,32,140,20,120,100,1
"789",0,0,40,32,120,80,100,100,1
"790",0,0,40,32,100,140,100,60,0
"791",0,0,40,32,160,0,100,100,1
"792",0,0,40,32,120,0,140,140,1
"793",0,0,40,32,120,120,140,40,0
"794",0,0,40,32,140,140,120,80,0
"795",0,0,40,32,80,80,140,40,1
"796",0,0,40,32,120,120,140,80,0
"797",0,0,40,32,100,20,100,100,1
"798",0,0,40,32,120,0,140,100,1
"799",0,0,40,32,160,80,140,160,1
"800",0,0,40,32,200,0,180,20,1
"801",1,1,29,33,140,140,120,180,0
"802",1,1,29,33,140,0,120,140,1
"803",1,1,29,33,140,120,80,80,0
"804",1,1,29,33,140,100,100,40,0
"805",1,1,29,33,100,140,100,200,0
"806",1,1,29,33,80,0,140,100,1
"807",1,1,29,33,160,40,120,80,0
"808",1,1,29,33,120,40,140,100,1
"809",1,1,29,33,140,160,160,120,1
"810",1,1,29,33,100,100,200,0,1
"811",1,1,29,33,100,200,100,100,1
"812",1,1,29,33,80,40,140,100,1
"813",1,1,29,33,140,20,120,100,1
"814",1,1,29,33,120,80,100,100,0
"815",1,1,29,33,100,140,100,60,0
"816",1,1,29,33,160,0,100,100,0
"817",1,1,29,33,120,0,140,140,1
"818",1,1,29,33,120,120,140,40,0
"819",1,1,29,33,140,140,120,80,0
"820",1,1,29,33,80,80,140,40,1
"821",1,1,29,33,120,120,140,80,1
"822",1,1,29,33,100,20,100,100,1
"823",1,1,29,33,120,0,140,100,1
"824",1,1,29,33,160,80,140,160,1
"825",1,1,29,33,200,0,180,20,0
"826",1,0,35,34,140,140,120,180,0
"827",1,0,35,34,140,0,120,140,1
"828",1,0,35,34,140,120,80,80,0
"829",1,0,35,34,140,100,100,40,0
"830",1,0,35,34,100,140,100,200,1
"831",1,0,35,34,80,0,140,100,1
"832",1,0,35,34,160,40,120,80,1
"833",1,0,35,34,120,40,140,100,1
"834",1,0,35,34,140,160,160,120,0
"835",1,0,35,34,100,100,200,0,0
"836",1,0,35,34,100,200,100,100,0
"837",1,0,35,34,80,40,140,100,1
"838",1,0,35,34,140,20,120,100,1
"839",1,0,35,34,120,80,100,100,1
"840",1,0,35,34,100,140,100,60,0
"841",1,0,35,34,160,0,100,100,1
"842",1,0,35,34,120,0,140,140,1
"843",1,0,35,34,120,120,140,40,0
"844",1,0,35,34,140,140,120,80,0
"845",1,0,35,34,80,80,140,40,0
"846",1,0,35,34,120,120,140,80,0
"847",1,0,35,34,100,20,100,100,1
"848",1,0,35,34,120,0,140,100,1
"849",1,0,35,34,160,80,140,160,1
"850",1,0,35,34,200,0,180,20,1
"851",1,0,26,35,140,140,120,180,0
"852",1,0,26,35,140,0,120,140,1
"853",1,0,26,35,140,120,80,80,0
"854",1,0,26,35,140,100,100,40,0
"855",1,0,26,35,100,140,100,200,1
"856",1,0,26,35,80,0,140,100,1
"857",1,0,26,35,160,40,120,80,1
"858",1,0,26,35,120,40,140,100,1
"859",1,0,26,35,140,160,160,120,0
"860",1,0,26,35,100,100,200,0,0
"861",1,0,26,35,100,200,100,100,0
"862",1,0,26,35,80,40,140,100,1
"863",1,0,26,35,140,20,120,100,1
"864",1,0,26,35,120,80,100,100,1
"865",1,0,26,35,100,140,100,60,0
"866",1,0,26,35,160,0,100,100,1
"867",1,0,26,35,120,0,140,140,1
"868",1,0,26,35,120,120,140,40,0
"869",1,0,26,35,140,140,120,80,0
"870",1,0,26,35,80,80,140,40,1
"871",1,0,26,35,120,120,140,80,0
"872",1,0,26,35,100,20,100,100,1
"873",1,0,26,35,120,0,140,100,1
"874",1,0,26,35,160,80,140,160,1
"875",1,0,26,35,200,0,180,20,0
"876",0,0,21,36,140,140,120,180,0
"877",0,0,21,36,140,0,120,140,1
"878",0,0,21,36,140,120,80,80,0
"879",0,0,21,36,140,100,100,40,0
"880",0,0,21,36,100,140,100,200,0
"881",0,0,21,36,80,0,140,100,1
"882",0,0,21,36,160,40,120,80,1
"883",0,0,21,36,120,40,140,100,1
"884",0,0,21,36,140,160,160,120,1
"885",0,0,21,36,100,100,200,0,0
"886",0,0,21,36,100,200,100,100,1
"887",0,0,21,36,80,40,140,100,1
"888",0,0,21,36,140,20,120,100,1
"889",0,0,21,36,120,80,100,100,1
"890",0,0,21,36,100,140,100,60,0
"891",0,0,21,36,160,0,100,100,1
"892",0,0,21,36,120,0,140,140,1
"893",0,0,21,36,120,120,140,40,0
"894",0,0,21,36,140,140,120,80,0
"895",0,0,21,36,80,80,140,40,1
"896",0,0,21,36,120,120,140,80,0
"897",0,0,21,36,100,20,100,100,1
"898",0,0,21,36,120,0,140,100,1
"899",0,0,21,36,160,80,140,160,1
"900",0,0,21,36,200,0,180,20,0
"901",0,0,31,37,140,140,120,180,0
"902",0,0,31,37,140,0,120,140,1
"903",0,0,31,37,140,120,80,80,0
"904",0,0,31,37,140,100,100,40,0
"905",0,0,31,37,100,140,100,200,0
"906",0,0,31,37,80,0,140,100,1
"907",0,0,31,37,160,40,120,80,1
"908",0,0,31,37,120,40,140,100,1
"909",0,0,31,37,140,160,160,120,0
"910",0,0,31,37,100,100,200,0,0
"911",0,0,31,37,100,200,100,100,1
"912",0,0,31,37,80,40,140,100,1
"913",0,0,31,37,140,20,120,100,1
"914",0,0,31,37,120,80,100,100,1
"915",0,0,31,37,100,140,100,60,0
"916",0,0,31,37,160,0,100,100,1
"917",0,0,31,37,120,0,140,140,1
"918",0,0,31,37,120,120,140,40,0
"919",0,0,31,37,140,140,120,80,0
"920",0,0,31,37,80,80,140,40,0
"921",0,0,31,37,120,120,140,80,0
"922",0,0,31,37,100,20,100,100,1
"923",0,0,31,37,120,0,140,100,1
"924",0,0,31,37,160,80,140,160,1
"925",0,0,31,37,200,0,180,20,0
"926",1,0,49,38,140,140,120,180,0
"927",1,0,49,38,140,0,120,140,1
"928",1,0,49,38,140,120,80,80,0
"929",1,0,49,38,140,100,100,40,0
"930",1,0,49,38,100,140,100,200,1
"931",1,0,49,38,80,0,140,100,1
"932",1,0,49,38,160,40,120,80,1
"933",1,0,49,38,120,40,140,100,1
"934",1,0,49,38,140,160,160,120,0
"935",1,0,49,38,100,100,200,0,0
"936",1,0,49,38,100,200,100,100,0
"937",1,0,49,38,80,40,140,100,1
"938",1,0,49,38,140,20,120,100,1
"939",1,0,49,38,120,80,100,100,1
"940",1,0,49,38,100,140,100,60,0
"941",1,0,49,38,160,0,100,100,1
"942",1,0,49,38,120,0,140,140,1
"943",1,0,49,38,120,120,140,40,0
"944",1,0,49,38,140,140,120,80,0
"945",1,0,49,38,80,80,140,40,0
"946",1,0,49,38,120,120,140,80,0
"947",1,0,49,38,100,20,100,100,1
"948",1,0,49,38,120,0,140,100,1
"949",1,0,49,38,160,80,140,160,1
"950",1,0,49,38,200,0,180,20,1
"951",1,1,48,39,140,140,120,180,0
"952",1,1,48,39,140,0,120,140,1
"953",1,1,48,39,140,120,80,80,0
"954",1,1,48,39,140,100,100,40,0
"955",1,1,48,39,100,140,100,200,1
"956",1,1,48,39,80,0,140,100,1
"957",1,1,48,39,160,40,120,80,0
"958",1,1,48,39,120,40,140,100,1
"959",1,1,48,39,140,160,160,120,0
"960",1,1,48,39,100,100,200,0,0
"961",1,1,48,39,100,200,100,100,0
"962",1,1,48,39,80,40,140,100,1
"963",1,1,48,39,140,20,120,100,1
"964",1,1,48,39,120,80,100,100,1
"965",1,1,48,39,100,140,100,60,0
"966",1,1,48,39,160,0,100,100,1
"967",1,1,48,39,120,0,140,140,1
"968",1,1,48,39,120,120,140,40,0
"969",1,1,48,39,140,140,120,80,0
"970",1,1,48,39,80,80,140,40,1
"971",1,1,48,39,120,120,140,80,0
"972",1,1,48,39,100,20,100,100,1
"973",1,1,48,39,120,0,140,100,1
"974",1,1,48,39,160,80,140,160,1
"975",1,1,48,39,200,0,180,20,0
"976",0,1,32,40,140,140,120,180,0
"977",0,1,32,40,140,0,120,140,1
"978",0,1,32,40,140,120,80,80,0
"979",0,1,32,40,140,100,100,40,0
"980",0,1,32,40,100,140,100,200,1
"981",0,1,32,40,80,0,140,100,1
"982",0,1,32,40,160,40,120,80,1
"983",0,1,32,40,120,40,140,100,1
"984",0,1,32,40,140,160,160,120,0
"985",0,1,32,40,100,100,200,0,0
"986",0,1,32,40,100,200,100,100,1
"987",0,1,32,40,80,40,140,100,1
"988",0,1,32,40,140,20,120,100,1
"989",0,1,32,40,120,80,100,100,1
"990",0,1,32,40,100,140,100,60,0
"991",0,1,32,40,160,0,100,100,1
"992",0,1,32,40,120,0,140,140,1
"993",0,1,32,40,120,120,140,40,0
"994",0,1,32,40,140,140,120,80,0
"995",0,1,32,40,80,80,140,40,0
"996",0,1,32,40,120,120,140,80,0
"997",0,1,32,40,100,20,100,100,1
"998",0,1,32,40,120,0,140,100,1
"999",0,1,32,40,160,80,140,160,1
"1000",0,1,32,40,200,0,180,20,1
"1001",0,0,33,41,140,140,120,180,0
"1002",0,0,33,41,140,0,120,140,1
"1003",0,0,33,41,140,120,80,80,0
"1004",0,0,33,41,140,100,100,40,0
"1005",0,0,33,41,100,140,100,200,0
"1006",0,0,33,41,80,0,140,100,1
"1007",0,0,33,41,160,40,120,80,1
"1008",0,0,33,41,120,40,140,100,1
"1009",0,0,33,41,140,160,160,120,1
"1010",0,0,33,41,100,100,200,0,0
"1011",0,0,33,41,100,200,100,100,1
"1012",0,0,33,41,80,40,140,100,1
"1013",0,0,33,41,140,20,120,100,1
"1014",0,0,33,41,120,80,100,100,1
"1015",0,0,33,41,100,140,100,60,0
"1016",0,0,33,41,160,0,100,100,1
"1017",0,0,33,41,120,0,140,140,1
"1018",0,0,33,41,120,120,140,40,0
"1019",0,0,33,41,140,140,120,80,0
"1020",0,0,33,41,80,80,140,40,0
"1021",0,0,33,41,120,120,140,80,0
"1022",0,0,33,41,100,20,100,100,1
"1023",0,0,33,41,120,0,140,100,1
"1024",0,0,33,41,160,80,140,160,1
"1025",0,0,33,41,200,0,180,20,1
"1026",1,0,46,42,140,140,120,180,1
"1027",1,0,46,42,140,0,120,140,1
"1028",1,0,46,42,140,120,80,80,0
"1029",1,0,46,42,140,100,100,40,0
"1030",1,0,46,42,100,140,100,200,1
"1031",1,0,46,42,80,0,140,100,1
"1032",1,0,46,42,160,40,120,80,1
"1033",1,0,46,42,120,40,140,100,1
"1034",1,0,46,42,140,160,160,120,0
"1035",1,0,46,42,100,100,200,0,0
"1036",1,0,46,42,100,200,100,100,0
"1037",1,0,46,42,80,40,140,100,1
"1038",1,0,46,42,140,20,120,100,1
"1039",1,0,46,42,120,80,100,100,1
"1040",1,0,46,42,100,140,100,60,0
"1041",1,0,46,42,160,0,100,100,1
"1042",1,0,46,42,120,0,140,140,1
"1043",1,0,46,42,120,120,140,40,0
"1044",1,0,46,42,140,140,120,80,0
"1045",1,0,46,42,80,80,140,40,0
"1046",1,0,46,42,120,120,140,80,0
"1047",1,0,46,42,100,20,100,100,1
"1048",1,0,46,42,120,0,140,100,1
"1049",1,0,46,42,160,80,140,160,1
"1050",1,0,46,42,200,0,180,20,1
"1051",0,1,22,43,140,140,120,180,0
"1052",0,1,22,43,140,0,120,140,1
"1053",0,1,22,43,140,120,80,80,0
"1054",0,1,22,43,140,100,100,40,0
"1055",0,1,22,43,100,140,100,200,0
"1056",0,1,22,43,80,0,140,100,1
"1057",0,1,22,43,160,40,120,80,1
"1058",0,1,22,43,120,40,140,100,1
"1059",0,1,22,43,140,160,160,120,0
"1060",0,1,22,43,100,100,200,0,0
"1061",0,1,22,43,100,200,100,100,1
"1062",0,1,22,43,80,40,140,100,1
"1063",0,1,22,43,140,20,120,100,1
"1064",0,1,22,43,120,80,100,100,1
"1065",0,1,22,43,100,140,100,60,0
"1066",0,1,22,43,160,0,100,100,1
"1067",0,1,22,43,120,0,140,140,1
"1068",0,1,22,43,120,120,140,40,0
"1069",0,1,22,43,140,140,120,80,0
"1070",0,1,22,43,80,80,140,40,0
"1071",0,1,22,43,120,120,140,80,0
"1072",0,1,22,43,100,20,100,100,1
"1073",0,1,22,43,120,0,140,100,1
"1074",0,1,22,43,160,80,140,160,1
"1075",0,1,22,43,200,0,180,20,1
"1076",0,0,29,44,140,140,120,180,0
"1077",0,0,29,44,140,0,120,140,1
"1078",0,0,29,44,140,120,80,80,0
"1079",0,0,29,44,140,100,100,40,0
"1080",0,0,29,44,100,140,100,200,0
"1081",0,0,29,44,80,0,140,100,1
"1082",0,0,29,44,160,40,120,80,1
"1083",0,0,29,44,120,40,140,100,1
"1084",0,0,29,44,140,160,160,120,1
"1085",0,0,29,44,100,100,200,0,0
"1086",0,0,29,44,100,200,100,100,1
"1087",0,0,29,44,80,40,140,100,1
"1088",0,0,29,44,140,20,120,100,1
"1089",0,0,29,44,120,80,100,100,1
"1090",0,0,29,44,100,140,100,60,0
"1091",0,0,29,44,160,0,100,100,1
"1092",0,0,29,44,120,0,140,140,1
"1093",0,0,29,44,120,120,140,40,0
"1094",0,0,29,44,140,140,120,80,0
"1095",0,0,29,44,80,80,140,40,1
"1096",0,0,29,44,120,120,140,80,0
"1097",0,0,29,44,100,20,100,100,1
"1098",0,0,29,44,120,0,140,100,1
"1099",0,0,29,44,160,80,140,160,1
"1100",0,0,29,44,200,0,180,20,1
"1101",1,0,27,45,140,140,120,180,0
"1102",1,0,27,45,140,0,120,140,1
"1103",1,0,27,45,140,120,80,80,0
"1104",1,0,27,45,140,100,100,40,0
"1105",1,0,27,45,100,140,100,200,1
"1106",1,0,27,45,80,0,140,100,1
"1107",1,0,27,45,160,40,120,80,1
"1108",1,0,27,45,120,40,140,100,1
"1109",1,0,27,45,140,160,160,120,0
"1110",1,0,27,45,100,100,200,0,0
"1111",1,0,27,45,100,200,100,100,0
"1112",1,0,27,45,80,40,140,100,1
"1113",1,0,27,45,140,20,120,100,1
"1114",1,0,27,45,120,80,100,100,1
"1115",1,0,27,45,100,140,100,60,0
"1116",1,0,27,45,160,0,100,100,1
"1117",1,0,27,45,120,0,140,140,1
"1118",1,0,27,45,120,120,140,40,0
"1119",1,0,27,45,140,140,120,80,0
"1120",1,0,27,45,80,80,140,40,1
"1121",1,0,27,45,120,120,140,80,0
"1122",1,0,27,45,100,20,100,100,1
"1123",1,0,27,45,120,0,140,100,1
"1124",1,0,27,45,160,80,140,160,1
"1125",1,0,27,45,200,0,180,20,0
"1126",1,1,40,46,140,140,120,180,0
"1127",1,1,40,46,140,0,120,140,1
"1128",1,1,40,46,140,120,80,80,0
"1129",1,1,40,46,140,100,100,40,0
"1130",1,1,40,46,100,140,100,200,0
"1131",1,1,40,46,80,0,140,100,1
"1132",1,1,40,46,160,40,120,80,0
"1133",1,1,40,46,120,40,140,100,1
"1134",1,1,40,46,140,160,160,120,0
"1135",1,1,40,46,100,100,200,0,1
"1136",1,1,40,46,100,200,100,100,1
"1137",1,1,40,46,80,40,140,100,1
"1138",1,1,40,46,140,20,120,100,1
"1139",1,1,40,46,120,80,100,100,0
"1140",1,1,40,46,100,140,100,60,0
"1141",1,1,40,46,160,0,100,100,1
"1142",1,1,40,46,120,0,140,140,1
"1143",1,1,40,46,120,120,140,40,0
"1144",1,1,40,46,140,140,120,80,0
"1145",1,1,40,46,80,80,140,40,1
"1146",1,1,40,46,120,120,140,80,0
"1147",1,1,40,46,100,20,100,100,1
"1148",1,1,40,46,120,0,140,100,1
"1149",1,1,40,46,160,80,140,160,1
"1150",1,1,40,46,200,0,180,20,0
"1151",0,0,26,47,140,140,120,180,0
"1152",0,0,26,47,140,0,120,140,1
"1153",0,0,26,47,140,120,80,80,0
"1154",0,0,26,47,140,100,100,40,0
"1155",0,0,26,47,100,140,100,200,0
"1156",0,0,26,47,80,0,140,100,1
"1157",0,0,26,47,160,40,120,80,1
"1158",0,0,26,47,120,40,140,100,1
"1159",0,0,26,47,140,160,160,120,0
"1160",0,0,26,47,100,100,200,0,0
"1161",0,0,26,47,100,200,100,100,1
"1162",0,0,26,47,80,40,140,100,1
"1163",0,0,26,47,140,20,120,100,1
"1164",0,0,26,47,120,80,100,100,1
"1165",0,0,26,47,100,140,100,60,0
"1166",0,0,26,47,160,0,100,100,1
"1167",0,0,26,47,120,0,140,140,1
"1168",0,0,26,47,120,120,140,40,0
"1169",0,0,26,47,140,140,120,80,0
"1170",0,0,26,47,80,80,140,40,1
"1171",0,0,26,47,120,120,140,80,0
"1172",0,0,26,47,100,20,100,100,1
"1173",0,0,26,47,120,0,140,100,1
"1174",0,0,26,47,160,80,140,160,1
"1175",0,0,26,47,200,0,180,20,0
"1176",1,0,45,48,140,140,120,180,1
"1177",1,0,45,48,140,0,120,140,1
"1178",1,0,45,48,140,120,80,80,0
"1179",1,0,45,48,140,100,100,40,0
"1180",1,0,45,48,100,140,100,200,1
"1181",1,0,45,48,80,0,140,100,1
"1182",1,0,45,48,160,40,120,80,1
"1183",1,0,45,48,120,40,140,100,1
"1184",1,0,45,48,140,160,160,120,0
"1185",1,0,45,48,100,100,200,0,0
"1186",1,0,45,48,100,200,100,100,0
"1187",1,0,45,48,80,40,140,100,1
"1188",1,0,45,48,140,20,120,100,1
"1189",1,0,45,48,120,80,100,100,1
"1190",1,0,45,48,100,140,100,60,0
"1191",1,0,45,48,160,0,100,100,1
"1192",1,0,45,48,120,0,140,140,1
"1193",1,0,45,48,120,120,140,40,0
"1194",1,0,45,48,140,140,120,80,0
"1195",1,0,45,48,80,80,140,40,0
"1196",1,0,45,48,120,120,140,80,0
"1197",1,0,45,48,100,20,100,100,1
"1198",1,0,45,48,120,0,140,100,1
"1199",1,0,45,48,160,80,140,160,1
"1200",1,0,45,48,200,0,180,20,1
"1201",1,1,32,49,140,140,120,180,0
"1202",1,1,32,49,140,0,120,140,1
"1203",1,1,32,49,140,120,80,80,0
"1204",1,1,32,49,140,100,100,40,0
"1205",1,1,32,49,100,140,100,200,0
"1206",1,1,32,49,80,0,140,100,1
"1207",1,1,32,49,160,40,120,80,0
"1208",1,1,32,49,120,40,140,100,1
"1209",1,1,32,49,140,160,160,120,1
"1210",1,1,32,49,100,100,200,0,1
"1211",1,1,32,49,100,200,100,100,1
"1212",1,1,32,49,80,40,140,100,1
"1213",1,1,32,49,140,20,120,100,1
"1214",1,1,32,49,120,80,100,100,0
"1215",1,1,32,49,100,140,100,60,0
"1216",1,1,32,49,160,0,100,100,0
"1217",1,1,32,49,120,0,140,140,1
"1218",1,1,32,49,120,120,140,40,0
"1219",1,1,32,49,140,140,120,80,0
"1220",1,1,32,49,80,80,140,40,1
"1221",1,1,32,49,120,120,140,80,0
"1222",1,1,32,49,100,20,100,100,1
"1223",1,1,32,49,120,0,140,100,1
"1224",1,1,32,49,160,80,140,160,1
"1225",1,1,32,49,200,0,180,20,0
"1226",0,1,28,50,140,140,120,180,0
"1227",0,1,28,50,140,0,120,140,1
"1228",0,1,28,50,140,120,80,80,0
"1229",0,1,28,50,140,100,100,40,0
"1230",0,1,28,50,100,140,100,200,0
"1231",0,1,28,50,80,0,140,100,1
"1232",0,1,28,50,160,40,120,80,1
"1233",0,1,28,50,120,40,140,100,1
"1234",0,1,28,50,140,160,160,120,0
"1235",0,1,28,50,100,100,200,0,0
"1236",0,1,28,50,100,200,100,100,0
"1237",0,1,28,50,80,40,140,100,1
"1238",0,1,28,50,140,20,120,100,1
"1239",0,1,28,50,120,80,100,100,1
"1240",0,1,28,50,100,140,100,60,0
"1241",0,1,28,50,160,0,100,100,1
"1242",0,1,28,50,120,0,140,140,1
"1243",0,1,28,50,120,120,140,40,0
"1244",0,1,28,50,140,140,120,80,0
"1245",0,1,28,50,80,80,140,40,0
"1246",0,1,28,50,120,120,140,80,0
"1247",0,1,28,50,100,20,100,100,1
"1248",0,1,28,50,120,0,140,100,1
"1249",0,1,28,50,160,80,140,160,1
"1250",0,1,28,50,200,0,180,20,1
"1251",1,1,41,51,140,140,120,180,0
"1252",1,1,41,51,140,0,120,140,1
"1253",1,1,41,51,140,120,80,80,0
"1254",1,1,41,51,140,100,100,40,0
"1255",1,1,41,51,100,140,100,200,1
"1256",1,1,41,51,80,0,140,100,1
"1257",1,1,41,51,160,40,120,80,0
"1258",1,1,41,51,120,40,140,100,1
"1259",1,1,41,51,140,160,160,120,0
"1260",1,1,41,51,100,100,200,0,1
"1261",1,1,41,51,100,200,100,100,1
"1262",1,1,41,51,80,40,140,100,1
"1263",1,1,41,51,140,20,120,100,1
"1264",1,1,41,51,120,80,100,100,1
"1265",1,1,41,51,100,140,100,60,0
"1266",1,1,41,51,160,0,100,100,1
"1267",1,1,41,51,120,0,140,140,1
"1268",1,1,41,51,120,120,140,40,0
"1269",1,1,41,51,140,140,120,80,0
"1270",1,1,41,51,80,80,140,40,1
"1271",1,1,41,51,120,120,140,80,1
"1272",1,1,41,51,100,20,100,100,1
"1273",1,1,41,51,120,0,140,100,1
"1274",1,1,41,51,160,80,140,160,1
"1275",1,1,41,51,200,0,180,20,0
"1276",0,1,29,52,140,140,120,180,0
"1277",0,1,29,52,140,0,120,140,1
"1278",0,1,29,52,140,120,80,80,0
"1279",0,1,29,52,140,100,100,40,0
"1280",0,1,29,52,100,140,100,200,0
"1281",0,1,29,52,80,0,140,100,1
"1282",0,1,29,52,160,40,120,80,1
"1283",0,1,29,52,120,40,140,100,1
"1284",0,1,29,52,140,160,160,120,0
"1285",0,1,29,52,100,100,200,0,0
"1286",0,1,29,52,100,200,100,100,1
"1287",0,1,29,52,80,40,140,100,1
"1288",0,1,29,52,140,20,120,100,1
"1289",0,1,29,52,120,80,100,100,1
"1290",0,1,29,52,100,140,100,60,0
"1291",0,1,29,52,160,0,100,100,1
"1292",0,1,29,52,120,0,140,140,1
"1293",0,1,29,52,120,120,140,40,0
"1294",0,1,29,52,140,140,120,80,0
"1295",0,1,29,52,80,80,140,40,0
"1296",0,1,29,52,120,120,140,80,0
"1297",0,1,29,52,100,20,100,100,1
"1298",0,1,29,52,120,0,140,100,1
"1299",0,1,29,52,160,80,140,160,1
"1300",0,1,29,52,200,0,180,20,1
"1301",0,0,30,53,140,140,120,180,0
"1302",0,0,30,53,140,0,120,140,1
"1303",0,0,30,53,140,120,80,80,0
"1304",0,0,30,53,140,100,100,40,0
"1305",0,0,30,53,100,140,100,200,0
"1306",0,0,30,53,80,0,140,100,1
"1307",0,0,30,53,160,40,120,80,1
"1308",0,0,30,53,120,40,140,100,1
"1309",0,0,30,53,140,160,160,120,1
"1310",0,0,30,53,100,100,200,0,0
"1311",0,0,30,53,100,200,100,100,1
"1312",0,0,30,53,80,40,140,100,1
"1313",0,0,30,53,140,20,120,100,1
